film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day,class
1484,352,117240000,783,0,8,42.62,149731.80076628353,783,1837.1656499296105,2018-04-12,4,2,12,media
1558,452,12600000,84,0,3,40.0,150000.0,84,210.0,2018-08-09,8,3,9,media
1558,338,2840000,71,0,1,33.33,40000.0,71,213.02130213021303,2018-08-14,8,3,14,media
1573,442,24900000,249,1,2,63.85,100000.0,248,389.9765074393109,2018-10-19,10,4,19,media
1554,450,111150000,757,0,5,46.87,146829.59048877147,757,1615.1056112652018,2018-07-22,7,3,22,media
1558,89,9300000,62,0,1,50.0,150000.0,62,124.0,2018-08-30,8,3,30,media
1482,427,17280000,155,0,3,52.72,111483.87096774194,155,294.0060698027314,2018-03-27,3,1,27,media
1481,344,32850000,219,0,6,33.54,150000.0,219,652.9516994633274,2018-04-19,4,2,19,media
1556,210,5800000,58,0,5,48.33,100000.0,58,120.00827643285746,2018-10-25,10,4,25,media
1495,524,4240000,53,0,3,58.89,80000.0,53,89.99830191883173,2018-07-14,7,3,14,media
1554,489,232840000,1700,4,32,62.34,136964.70588235295,1696,2726.9810715431504,2018-07-05,7,3,5,media
1484,429,33000000,330,0,3,53.66,100000.0,330,614.9832277301529,2018-04-14,4,2,14,media
1485,390,4720000,63,0,4,44.44,74920.63492063493,63,141.76417641764175,2018-06-08,6,2,8,media
1578,262,31000000,312,0,3,64.6,99358.97435897436,312,482.9721362229103,2018-10-12,10,4,12,media
1484,381,17460000,291,0,2,61.47,60000.0,291,473.4016593460224,2018-04-03,4,2,3,media
1554,266,14550000,97,0,1,59.51,150000.0,97,162.99781549319442,2018-10-18,10,4,18,media
1573,513,71940000,600,0,5,48.39,119900.0,600,1239.925604463732,2018-11-02,11,4,2,media
1575,513,17160000,172,0,2,38.39,99767.44186046511,172,448.03334201615,2018-10-03,10,4,3,media
1485,503,1280000,34,0,2,34.34,37647.05882352941,34,99.009900990099,2018-04-15,4,2,15,media
1497,350,12500000,250,0,3,37.54,50000.0,250,665.9563132658498,2018-05-15,5,2,15,media
1481,172,38000000,380,0,6,63.87,100000.0,380,594.9585094723657,2018-04-13,4,2,13,media
1575,529,7680000,64,0,4,35.16,120000.0,64,182.0250284414107,2018-10-10,10,4,10,media
1575,344,72750000,493,0,5,37.26,147565.92292089248,493,1323.1347289318303,2018-10-12,10,4,12,media
1576,266,49520000,619,0,7,53.59,80000.0,619,1155.066243702183,2018-10-16,10,4,16,media
1483,266,33300000,222,0,3,45.03,150000.0,222,493.0046635576282,2018-05-04,5,2,4,media
1554,182,133040000,1759,0,7,55.35,75633.88288800455,1759,3177.9584462511293,2018-08-10,8,3,10,media
1483,163,6540000,109,0,3,43.78,60000.0,109,248.972133394244,2018-06-07,6,2,7,media
1480,350,14900000,298,0,3,44.74,50000.0,298,666.0706303084487,2018-05-08,5,2,8,media
1483,155,11160000,142,0,3,49.31,78591.54929577465,142,287.9740417765159,2018-04-27,4,2,27,media
1498,172,3320000,83,0,2,46.11,40000.0,83,180.00433745391456,2018-07-24,7,3,24,media
1496,210,12400000,178,0,4,47.59,69662.9213483146,178,374.02815717587725,2018-05-25,5,2,25,media
1495,513,59100000,524,0,5,42.29,112786.25954198472,524,1239.0636084180658,2018-05-11,5,2,11,media
1554,524,15320000,111,0,4,38.41,138018.01801801802,111,288.98724290549336,2018-10-31,10,4,31,media
1481,312,12880000,161,0,5,41.6,80000.0,161,387.0192307692308,2018-04-16,4,2,16,media
1493,524,14400000,96,0,5,37.65,150000.0,96,254.9800796812749,2018-07-01,7,3,1,media
1576,321,9720000,324,0,2,37.16,30000.0,324,871.9052744886976,2018-10-09,10,4,9,media
1484,415,11340000,330,0,2,49.11,34363.63636363636,330,671.9609040928528,2018-04-17,4,2,17,media
1485,89,28680000,239,0,4,52.88,120000.0,239,451.9667170953102,2018-04-14,4,2,14,media
1481,307,9600000,120,0,2,51.95,80000.0,120,230.9913378248316,2018-05-11,5,2,11,media
1482,266,24880000,311,0,4,49.52,80000.0,311,628.0290791599353,2018-04-03,4,2,3,media
1553,454,4560000,111,0,1,37.0,41081.08108108108,111,300.0,2018-10-17,10,4,17,media
1483,165,6000000,75,0,1,57.69,80000.0,75,130.00520020800832,2018-05-10,5,2,10,media
1482,397,11075000,443,0,4,33.16,25000.0,443,1335.9469240048252,2018-04-10,4,2,10,media
1484,72,9240000,154,0,3,50.83,60000.0,154,302.9706866024002,2018-05-08,5,2,8,media
1556,518,30600000,416,0,9,36.52,73557.69230769231,416,1139.1018619934282,2018-11-02,11,4,2,media
1567,344,800000,10,0,1,33.33,80000.0,10,30.003000300030003,2018-09-18,9,3,18,media
1482,291,24120000,455,0,6,37.92,53010.98901098901,455,1199.8945147679324,2018-03-29,3,1,29,media
1481,247,22400000,364,0,4,47.4,61538.46153846154,364,767.9324894514768,2018-04-25,4,2,25,media
1560,513,15150000,127,0,1,51.21,119291.33858267716,127,247.9984378051162,2018-08-10,8,3,10,media
1481,194,5400000,108,0,1,41.06,50000.0,108,263.02971261568433,2018-07-06,7,3,6,media
1566,474,640000,8,2,1,34.78,80000.0,6,23.001725129384702,2018-09-27,9,3,27,media
1482,195,62760000,1124,0,13,48.45,55836.29893238434,1124,2319.9174406604748,2018-04-08,4,2,8,media
1493,452,49200000,328,0,3,56.07,150000.0,328,584.9830568931693,2018-06-22,6,2,22,media
1556,556,30540000,520,0,5,39.25,58730.769230769234,520,1324.8407643312105,2018-08-28,8,3,28,media
1554,316,12180000,203,0,8,33.83,60000.0,203,600.059119125037,2018-08-20,8,3,20,media
1553,546,18450000,123,0,3,63.08,150000.0,123,194.9904882688649,2018-11-02,11,4,2,media
1494,450,27450000,185,0,3,58.18,148378.37837837837,185,317.9786868339636,2018-06-22,6,2,22,media
1482,518,64820000,947,0,14,48.49,68447.72967265047,947,1952.979995875438,2018-04-16,4,2,16,media
1554,522,41040000,503,25,15,34.45,81590.45725646123,478,1460.087082728592,2018-07-28,7,3,28,media
1483,172,35000000,350,0,5,52.24,100000.0,350,669.9846860643186,2018-04-11,4,2,11,media
1556,56,4050000,81,0,3,34.62,50000.0,81,233.96880415944543,2018-10-02,10,4,2,media
1494,304,70230000,653,0,7,49.58,107549.77029096478,653,1317.0633319887052,2018-06-08,6,2,8,media
1563,513,15000000,250,0,2,55.93,60000.0,250,446.9873055605221,2018-09-11,9,3,11,media
1481,169,6600000,132,0,2,63.77,50000.0,132,206.99388427160105,2018-06-01,6,2,1,media
1485,39,16050000,321,0,3,62.21,50000.0,321,515.9942131490114,2018-04-03,4,2,3,media
1484,312,21280000,266,0,6,51.35,80000.0,266,518.0136319376826,2018-04-21,4,2,21,media
1481,35,19100000,192,0,2,57.83,99479.16666666669,192,332.0076085076949,2018-04-23,4,2,23,media
1493,489,39820000,277,0,13,38.8,143754.51263537907,277,713.917525773196,2018-07-12,7,3,12,media
1573,221,38300000,383,0,2,38.22,100000.0,383,1002.093144950288,2018-10-19,10,4,19,media
1511,304,34950000,235,0,4,39.97,148723.40425531915,235,587.9409557167876,2018-08-31,8,3,31,media
1511,344,43360000,543,0,6,33.98,79852.67034990792,543,1597.9988228369632,2018-07-10,7,3,10,media
1554,474,31320000,278,0,3,43.92,112661.87050359712,278,632.9690346083788,2018-08-26,8,3,26,media
1486,72,9480000,158,0,3,52.15,60000.0,158,302.97219558964525,2018-04-24,4,2,24,media
1494,210,9520000,135,0,4,48.91,70518.51851851853,135,276.01717440196285,2018-05-28,5,2,28,media
1484,522,24150000,161,0,4,44.48,150000.0,161,361.9604316546763,2018-04-19,4,2,19,media
1482,396,32650000,403,0,4,37.66,81017.36972704715,403,1070.1009028146575,2018-04-11,4,2,11,media
1482,72,34860000,584,0,6,53.52,59691.78082191781,584,1091.1808669656202,2018-04-03,4,2,3,media
1556,390,9300000,93,0,8,36.9,100000.0,93,252.03252032520328,2018-08-09,8,3,9,media
1498,431,7440000,62,0,2,37.13,120000.0,62,166.98087799622945,2018-08-09,8,3,9,media
1554,474,89020000,835,0,8,62.83,106610.77844311376,835,1328.9829699188288,2018-07-26,7,3,26,media
1578,518,32400000,423,0,8,38.81,76595.74468085106,423,1089.9252769904665,2018-11-02,11,4,2,media
1554,535,32690000,467,0,8,55.6,70000.0,467,839.9280575539569,2018-07-20,7,3,20,media
1554,259,26600000,362,0,3,37.95,73480.66298342541,362,953.8866930171278,2018-08-09,8,3,9,media
1485,344,19650000,133,0,4,37.25,147744.36090225563,133,357.04697986577185,2018-05-02,5,2,2,media
1483,429,42400000,424,0,4,51.71,100000.0,424,819.9574550377102,2018-04-05,4,2,5,media
1556,35,4000000,80,0,1,48.48,50000.0,80,165.01650165016505,2018-10-21,10,4,21,media
1572,428,8610000,123,0,2,41.0,70000.0,123,300.0,2018-10-19,10,4,19,media
1554,546,60450000,403,0,4,55.05,150000.0,403,732.0617620345141,2018-07-07,7,3,7,media
1576,556,60780000,1013,0,8,38.03,60000.0,1013,2663.6865632395475,2018-10-23,10,4,23,media
1499,496,2850000,95,0,2,44.19,30000.0,95,214.98076487893192,2018-07-17,7,3,17,media
1482,35,39700000,397,0,4,60.15,100000.0,397,660.0166251039069,2018-03-25,3,1,25,media
1493,429,27500000,275,0,4,51.69,100000.0,275,532.0177984136196,2018-05-03,5,2,3,media
1483,89,28860000,233,0,5,35.96,123862.660944206,233,647.9421579532814,2018-04-25,4,2,25,media
1578,262,28300000,285,0,3,59.01,99298.24561403508,285,482.9689883070666,2018-10-18,10,4,18,media
1481,484,4620000,154,0,3,34.22,30000.0,154,450.0292226767973,2018-04-24,4,2,24,media
1493,430,10800000,116,0,3,42.96,93103.44827586209,116,270.01862197392927,2018-05-10,5,2,10,media
1497,195,4720000,59,0,3,49.17,80000.0,59,119.99186495830791,2018-05-16,5,2,16,media
1484,186,122640000,1533,0,7,43.28,80000.0,1533,3542.051756007394,2018-04-20,4,2,20,media
1578,352,10560000,132,0,3,42.31,80000.0,132,311.98298274639563,2018-10-13,10,4,13,media
1483,187,25200000,630,0,6,38.04,40000.0,630,1656.1514195583595,2018-05-08,5,2,8,media
1553,210,32700000,327,0,5,55.9,100000.0,327,584.9731663685152,2018-10-18,10,4,18,media
1484,196,32400000,419,0,4,34.92,77326.96897374702,419,1199.885452462772,2018-04-06,4,2,6,media
1578,513,33000000,275,0,2,55.44,120000.0,275,496.031746031746,2018-10-19,10,4,19,media
1556,485,29700000,198,0,3,64.71,150000.0,198,305.980528511822,2018-08-24,8,3,24,media
1554,183,21200000,212,0,1,47.11,100000.0,212,450.01061345786457,2018-10-11,10,4,11,media
1482,56,14520000,190,0,6,40.6,76421.05263157895,190,467.9802955665025,2018-05-02,5,2,2,media
1482,518,64680000,673,0,8,52.09,96106.98365527487,673,1291.9946246880395,2018-05-23,5,2,23,media
1485,222,20840000,521,0,5,53.77,40000.0,521,968.9417891017296,2018-04-24,4,2,24,media
1471,73,25550000,365,0,6,62.07,70000.0,365,588.0457547929757,2018-05-08,5,2,8,media
1482,485,12150000,81,0,3,58.7,150000.0,81,137.98977853492335,2018-04-27,4,2,27,media
1551,163,6000000,50,0,3,40.0,120000.0,50,125.0,2018-07-19,7,3,19,media
1554,390,38840000,476,0,6,59.15,81596.63865546219,476,804.7337278106509,2018-07-15,7,3,15,media
1565,474,1500000,15,0,1,37.5,100000.0,15,40.0,2018-08-18,8,3,18,media
1552,485,17100000,115,0,3,37.58,148695.65217391303,115,306.0138371474188,2018-07-12,7,3,12,media
1556,429,21180000,353,0,5,55.07,60000.0,353,641.002360631923,2018-08-14,8,3,14,media
1480,529,3420000,57,0,3,40.71,60000.0,57,140.0147383935151,2018-04-17,4,2,17,media
1483,35,20100000,201,0,3,40.61,100000.0,201,494.9519822703768,2018-04-27,4,2,27,media
1481,163,8000000,80,0,6,33.33,100000.0,80,240.02400240024,2018-03-17,3,1,17,media
1485,442,13120000,164,0,2,42.05,80000.0,164,390.0118906064209,2018-03-26,3,1,26,media
1483,352,11360000,142,0,3,36.22,80000.0,142,392.0485919381557,2018-05-29,5,2,29,media
1493,442,14400000,192,0,2,46.15,75000.0,192,416.0346695557963,2018-05-31,5,2,31,media
1486,522,23700000,158,0,5,37.0,150000.0,158,427.02702702702703,2018-04-05,4,2,5,media
1483,474,26800000,304,0,4,62.68,88157.8947368421,304,485.00319081046587,2018-04-08,4,2,8,media
1484,454,5790000,193,0,1,64.33,30000.0,193,300.01554484688324,2018-05-08,5,2,8,media
1484,499,8420000,87,0,1,38.33,96781.6091954023,87,226.9762588051135,2018-04-11,4,2,11,media
1483,442,15520000,195,0,2,44.12,79589.7435897436,195,441.9764279238441,2018-04-26,4,2,26,media
1554,262,88800000,893,0,6,46.51,99440.0895856663,893,1920.0172006020207,2018-07-27,7,3,27,media
1483,183,114080000,1426,0,7,43.34,80000.0,1426,3290.263036455929,2018-04-14,4,2,14,media
1575,489,31600000,227,0,8,56.61,139207.04845814977,227,400.98922451863626,2018-10-18,10,4,18,media
1512,489,3840000,48,0,3,38.1,80000.0,48,125.98425196850394,2018-07-03,7,3,3,media
1485,89,40500000,270,0,6,56.25,150000.0,270,480.0,2018-04-26,4,2,26,media
1553,34,29880000,253,0,3,36.67,118102.76679841898,253,689.9372784292336,2018-10-19,10,4,19,media
1498,210,11520000,144,0,2,61.54,80000.0,144,233.9941501462464,2018-07-27,7,3,27,media
1494,196,1600000,26,0,1,43.33,61538.46153846154,26,60.00461573967228,2018-07-20,7,3,20,media
1553,195,59800000,1196,0,6,58.63,50000.0,1196,2039.911308203991,2018-10-23,10,4,23,media
1498,522,20100000,139,0,4,39.38,144604.3165467626,139,352.9710512950736,2018-07-26,7,3,26,media
1482,524,29400000,206,0,6,58.69,142718.44660194177,206,350.99676265121826,2018-04-20,4,2,20,media
1484,431,20300000,203,0,8,33.22,100000.0,203,611.0776640577965,2018-03-24,3,1,24,media
1556,448,143220000,967,0,9,56.92,148107.54912099277,967,1698.8756148981024,2018-09-28,9,3,28,media
1498,245,4740000,79,0,5,37.62,60000.0,79,209.99468367889423,2018-07-27,7,3,27,media
1482,442,2480000,66,0,1,33.85,37575.757575757576,66,194.97784342688328,2018-05-01,5,2,1,media
1481,181,58730000,1010,0,6,57.91,58148.514851485146,1010,1744.0856501467797,2018-05-15,5,2,15,media
1481,431,15000000,127,0,6,42.33,118110.23622047243,127,300.0236239073943,2018-04-19,4,2,19,media
1576,180,10840000,276,0,4,37.7,39275.362318840576,276,732.0954907161803,2018-10-23,10,4,23,media
1483,452,79350000,529,0,5,54.26,150000.0,529,974.93549576115,2018-04-19,4,2,19,media
1481,492,4980000,102,11,1,49.04,48823.52941176471,91,207.99347471451875,2018-05-09,5,2,9,media
1493,489,9760000,122,0,5,58.1,80000.0,122,209.9827882960413,2018-08-11,8,3,11,media
1483,39,11800000,236,0,3,45.74,50000.0,236,515.9597726278969,2018-04-17,4,2,17,media
1482,152,14520000,186,0,2,41.52,78064.51612903226,186,447.9768786127167,2018-04-09,4,2,9,media
1497,474,8460000,136,0,3,46.74,62205.882352941175,136,290.97133076593923,2018-06-14,6,2,14,media
1511,352,16720000,209,0,3,65.31,80000.0,209,320.0122492726994,2018-07-24,7,3,24,media
1485,73,41760000,352,0,4,48.96,118636.36363636365,352,718.9542483660131,2018-04-14,4,2,14,media
1481,35,13300000,133,0,2,39.82,100000.0,133,334.0030135610246,2018-05-10,5,2,10,media
1484,453,14520000,242,0,3,52.38,60000.0,242,462.00840015273,2018-04-12,4,2,12,media
1484,34,29280000,244,0,4,55.45,120000.0,244,440.0360685302074,2018-03-24,3,1,24,media
1481,141,45000000,302,0,4,37.94,149006.6225165563,302,795.9936742224565,2018-05-09,5,2,9,media
1481,166,12810000,196,0,2,41.26,65357.142857142855,196,475.0363548230732,2018-04-30,4,2,30,media
1494,445,23340000,389,0,10,39.45,60000.0,389,986.0583016476552,2018-05-08,5,2,8,media
1485,524,5850000,39,2,3,44.83,150000.0,37,86.99531563685032,2018-05-16,5,2,16,media
1481,414,2520000,63,0,1,43.75,40000.0,63,144.0,2018-06-12,6,2,12,media
1587,450,22800000,291,0,4,60.12,78350.51546391753,291,484.0319361277445,2018-11-03,11,4,3,media
1556,503,2790000,56,0,2,56.57,49821.42857142857,56,98.99239879794943,2018-09-04,9,3,4,media
1483,321,5450000,218,0,1,50.0,25000.0,218,436.00000000000006,2018-05-01,5,2,1,media
1559,429,8040000,67,0,1,61.47,120000.0,67,108.99625833740036,2018-08-02,8,3,2,media
1552,474,11760000,118,0,3,40.55,99661.01694915254,118,290.99876695437734,2018-07-12,7,3,12,media
1573,183,145600000,1456,0,7,44.26,100000.0,1456,3289.652056032535,2018-10-12,10,4,12,media
1558,448,18960000,237,0,3,40.31,80000.0,237,587.9434383527661,2018-10-02,10,4,2,media
1485,450,48120000,405,3,6,34.03,118814.81481481482,402,1190.126359094916,2018-03-16,3,1,16,media
1556,73,15360000,128,0,3,43.54,120000.0,128,293.9825447864033,2018-08-16,8,3,16,media
1481,291,9690000,323,0,4,45.17,30000.0,323,715.0763781270755,2018-04-10,4,2,10,media
1511,489,14960000,187,0,6,59.33,80000.0,187,315.1862464183381,2018-08-14,8,3,14,media
1556,390,5700000,57,0,4,45.24,100000.0,57,125.9946949602122,2018-08-12,8,3,12,media
1494,142,6600000,71,0,4,36.22,92957.74647887325,71,196.02429596907783,2018-07-13,7,3,13,media
1578,73,28800000,240,0,4,61.22,120000.0,240,392.0287487749102,2018-10-18,10,4,18,media
1554,522,39020000,486,0,12,42.11,80288.0658436214,486,1154.1201614818333,2018-08-21,8,3,21,media
1484,489,91910000,660,4,15,38.56,139257.57575757577,656,1711.6182572614107,2018-04-14,4,2,14,media
1495,163,7200000,60,0,4,41.38,120000.0,60,144.99758337361044,2018-06-22,6,2,22,media
1484,524,5040000,63,0,3,41.18,80000.0,63,152.986886838271,2018-05-12,5,2,12,media
1481,513,5340000,89,0,1,35.89,60000.0,89,247.9799387015882,2018-06-08,6,2,8,media
1485,529,9960000,83,0,4,44.15,120000.0,83,187.99546998867496,2018-03-24,3,1,24,media
1481,307,7360000,92,0,2,39.83,80000.0,92,230.9816721064524,2018-04-04,4,2,4,media
1485,73,35760000,302,0,4,42.0,118410.59602649006,302,719.047619047619,2018-04-12,4,2,12,media
1499,210,7200000,72,0,1,60.5,100000.0,72,119.00826446280992,2018-08-22,8,3,22,media
1484,198,39760000,568,0,6,50.62,70000.0,568,1122.0861319636508,2018-04-27,4,2,27,media
1485,524,35680000,446,2,7,55.13,80000.0,444,808.9969163794667,2018-05-01,5,2,1,media
1497,390,2160000,31,0,2,42.86,69677.41935483871,31,72.32851143257116,2018-06-27,6,2,27,media
1485,448,26410000,246,0,3,43.16,107357.72357723577,246,569.9721964782207,2018-05-28,5,2,28,media
1511,414,5480000,137,0,2,47.57,40000.0,137,287.9966365356317,2018-07-17,7,3,17,media
1554,537,4750000,95,0,1,40.43,50000.0,95,234.97402918624783,2018-08-23,8,3,23,media
1556,489,51200000,649,3,19,56.52,78890.60092449923,646,1148.2661004953998,2018-08-25,8,3,25,media
1556,513,47160000,465,0,4,49.95,101419.35483870968,465,930.9309309309308,2018-08-24,8,3,24,media
1572,245,5600000,80,0,5,38.1,70000.0,80,209.9737532808399,2018-09-28,9,3,28,media
1559,304,56400000,384,0,4,62.85,146875.0,384,610.9785202863961,2018-08-09,8,3,9,media
1576,89,36800000,460,0,8,46.37,80000.0,460,992.0207030407591,2018-10-27,10,4,27,media
1482,524,63750000,431,0,7,47.0,147911.83294663572,431,917.0212765957448,2018-04-13,4,2,13,media
1572,448,73450000,492,0,6,41.84,149288.61788617886,492,1175.908221797323,2018-11-02,11,4,2,media
1568,524,3440000,43,0,3,47.78,80000.0,43,89.99581414817915,2018-10-02,10,4,2,media
1562,344,2100000,14,0,1,46.67,150000.0,14,29.99785729590744,2018-10-15,10,4,15,media
1493,474,20220000,286,5,3,45.18,70699.3006993007,281,633.0234617087207,2018-06-07,6,2,7,media
1499,195,4160000,52,0,3,43.33,80000.0,52,120.00923147934456,2018-06-28,6,2,28,media
1483,73,61530000,864,0,6,60.08,71215.27777777778,864,1438.0825565912116,2018-05-28,5,2,28,media
1493,513,25860000,220,0,2,44.44,117545.45454545454,220,495.049504950495,2018-07-12,7,3,12,media
1484,304,35240000,405,0,5,44.6,87012.34567901235,405,908.0717488789236,2018-05-22,5,2,22,media
1573,450,31960000,224,0,5,34.46,142678.57142857142,224,650.0290191526407,2018-10-24,10,4,24,media
1556,452,10650000,71,0,3,33.81,150000.0,71,209.9970422951789,2018-09-28,9,3,28,media
1482,380,17050000,242,0,3,47.45,70454.54545454546,242,510.0105374077976,2018-03-25,3,1,25,media
1483,187,29600000,370,0,3,44.69,80000.0,370,827.9257104497651,2018-04-14,4,2,14,media
1495,474,30460000,335,0,3,52.92,90925.37313432836,335,633.0309901738473,2018-05-05,5,2,5,media
1558,556,13230000,112,0,3,53.33,118125.0,112,210.01312582036377,2018-08-23,8,3,23,media
1493,142,7450000,149,0,5,60.82,50000.0,149,244.9852022361065,2018-08-14,8,3,14,media
1494,210,19280000,241,0,6,58.21,80000.0,241,414.0182099295654,2018-05-11,5,2,11,media
1554,35,22700000,227,0,4,34.39,100000.0,227,660.0756033730735,2018-09-28,9,3,28,media
1496,352,6300000,42,0,1,38.89,150000.0,42,107.99691437387504,2018-05-03,5,2,3,media
1483,34,43600000,872,0,7,54.16,50000.0,872,1610.0443131462334,2018-04-17,4,2,17,media
1486,489,6750000,45,0,5,36.0,150000.0,45,125.0,2018-05-10,5,2,10,media
1493,182,42960000,537,0,2,47.27,80000.0,537,1136.0270784852971,2018-05-03,5,2,3,media
1573,485,47400000,320,0,4,60.26,148125.0,320,531.0321938267507,2018-10-13,10,4,13,media
1554,142,34900000,739,10,5,50.27,47225.98105548038,729,1470.0616669982096,2018-08-07,8,3,7,media
1575,485,23400000,156,0,3,50.98,150000.0,156,306.00235386426056,2018-11-02,11,4,2,media
1576,163,159070000,1210,0,7,53.78,131462.80991735536,1210,2249.9070286351803,2018-10-05,10,4,5,media
1576,195,8900000,89,0,6,37.08,100000.0,89,240.0215749730313,2018-10-08,10,4,8,media
1558,169,12200000,244,13,6,39.29,50000.0,231,621.0231611096972,2018-08-21,8,3,21,media
1556,245,6960000,165,0,5,33.81,42181.81818181818,165,488.0212954747116,2018-09-24,9,3,24,media
1554,489,67110000,467,0,14,54.97,143704.49678800858,467,849.5543023467346,2018-11-02,11,4,2,media
1576,390,12900000,129,2,5,41.08,100000.0,127,314.02142161635834,2018-10-24,10,4,24,media
1499,448,51130000,348,0,3,61.05,146925.28735632185,348,570.02457002457,2018-08-17,8,3,17,media
1485,210,21360000,267,0,6,43.63,80000.0,267,611.9642447856979,2018-04-28,4,2,28,media
1499,380,4360000,88,0,2,62.86,49545.454545454544,88,139.99363665287942,2018-08-21,8,3,21,media
